solve_details,config,objective,solve_status,gap,nodes,time_mean,time_std,time_var,config_str,folder
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 670.2257299423, 'dettime': 670.2257299423, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1699, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 11, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.656}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 1}",57,integer optimal solution,0,11,0.6565666667000001,0.0065099070000000005,4.23789e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 1506.209107399, 'dettime': 1506.209107399, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 5179, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 88, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 1.282}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 1}",84,integer optimal solution,0,88,1.2843666667,0.013724633200000001,0.0001883656,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 9.2643632889, 'dettime': 9.2643632889, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 1}",17,integer optimal solution,0,0,0.0161,0.0028089144,7.89e-06,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 483.4264650345, 'dettime': 483.4264650345, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 2838, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 90, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.453}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",29,integer optimal solution,0,90,0.45420000000000005,0.009108238000000001,8.296e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 46.6524505615, 'dettime': 46.6524505615, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 373, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",42,integer optimal solution,0,0,0.0567666667,0.007583681300000001,5.75122e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",9,integer optimal solution,0,0,0.0026000000000000003,0.0058172158,3.384e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 670.2257299423, 'dettime': 670.2257299423, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1699, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 11, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.672}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",57,integer optimal solution,0,11,0.6563666667,0.0098098024,9.623220000000001e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 1479.3247003555, 'dettime': 1479.3247003555, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 4707, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 59, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 1.2650000000000001}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",84,integer optimal solution,0,59,1.2801666667,0.0327608337,0.0010732722,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 9.2643632889, 'dettime': 9.2643632889, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.016}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",17,integer optimal solution,0,0,0.0162,0.0027856777,7.76e-06,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 474.7409696579, 'dettime': 474.7409696579, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 2833, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 90, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.453}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",29,integer optimal solution,0,90,0.44880000000000003,0.0081665986,6.66933e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 46.6481361389, 'dettime': 46.6481361389, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 373, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.063}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",42,integer optimal solution,0,0,0.057333333300000004,0.0073181661000000005,5.35556e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",9,integer optimal solution,0,0,0.0015,0.0045000000000000005,2.025e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 526.8997364044, 'dettime': 526.8997364044, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1236, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.547}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",57,integer optimal solution,0,0,0.5500666667,0.0092012076,8.46622e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 1334.982175827, 'dettime': 1334.982175827, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 3615, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 63, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 1.172}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",84,integer optimal solution,0,63,1.1619,0.0147746404,0.00021829,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 9.2643632889, 'dettime': 9.2643632889, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.031}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",17,integer optimal solution,0,0,0.0160666667,0.0049995555,2.4995600000000002e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 475.3042078018, 'dettime': 475.3042078018, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 2833, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 90, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.438}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",29,integer optimal solution,0,90,0.4494,0.0132680066,0.00017604,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 46.6524505615, 'dettime': 46.6524505615, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 373, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.063}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",42,integer optimal solution,0,0,0.057766666700000004,0.0071352801,5.0912200000000004e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.016}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",9,integer optimal solution,0,0,0.0010666667,0.0039911012000000004,1.59289e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 670.2257299423, 'dettime': 670.2257299423, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1699, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 11, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.656}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",57,integer optimal solution,0,11,0.6557000000000001,0.0110819673,0.00012281,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 1506.209107399, 'dettime': 1506.209107399, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 5179, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 88, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 1.328}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",84,integer optimal solution,0,88,1.2891333333000001,0.0131978113,0.0001741822,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 9.2643632889, 'dettime': 9.2643632889, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",17,integer optimal solution,0,0,0.016166666700000002,0.0027938424,7.8056e-06,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 483.4264650345, 'dettime': 483.4264650345, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 2838, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 90, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.453}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",29,integer optimal solution,0,90,0.4587666667,0.0207375398,0.00043004560000000004,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 46.6524505615, 'dettime': 46.6524505615, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 373, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.062}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",42,integer optimal solution,0,0,0.0598666667,0.0058636356,3.4382200000000004e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",9,integer optimal solution,0,0,0.0015666667,0.0047023635,2.21122e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 670.2257299423, 'dettime': 670.2257299423, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1699, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 11, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.656}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",57,integer optimal solution,0,11,0.6538666667,0.0070225035,4.93156e-05,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 1479.3247003555, 'dettime': 1479.3247003555, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 4707, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 59, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 1.266}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",84,integer optimal solution,0,59,1.2724333333,0.0119852224,0.0001436456,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 9.2643632889, 'dettime': 9.2643632889, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 128, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 0, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",17,integer optimal solution,0,0,0.0155333333,0.0004988877000000001,2.489e-07,"{""lpmethod"": 1, ""mip.cuts.gomory"": 0, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 175.3331518173, 'dettime': 175.3331518173, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 993, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 10, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.188}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",29,integer optimal solution,0,10,0.1817,0.0124047034,0.0001538767,"{""lpmethod"": 1, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 39.2876625061, 'dettime': 39.2876625061, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 391, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 1, 'mip.cuts.gomory': 1, 'mip.cuts.liftproj': 0, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",42,integer optimal solution,0,0,0.047433333300000005,0.0029061238000000003,8.445600000000001e-06,"{""lpmethod"": 1, ""mip.cuts.gomory"": 1, ""mip.cuts.liftproj"": 0, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",150
